联通直播,#genre#
古天乐,http://www.gqds.xyz:35555/tv/hy2.php?id=10871113#https://bd.hls.huya.com/src/86467402-86467402-371374663760084992-2164003440-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11213191
徐峥,http://www.gqds.xyz:35555/tv/hy2.php?id=11602043
黄渤,http://www.gqds.xyz:35555/tv/hy2.php?id=11352876
葛优,http://www.gqds.xyz:35555/tv/hy2.php?id=11352877
姜文,http://www.gqds.xyz:35555/tv/hy2.php?id=11352895
邓超,http://www.gqds.xyz:35555/tv/hy2.php?id=11336592#https://bd.hls.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11336592
孙红雷,http://www.gqds.xyz:35555/tv/hy2.php?id=11352917#https://bd.hls.huya.com/src/43460312-43460312-186660618713956352-2847687638-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352918
冯小刚,http://www.gqds.xyz:35555/tv/hy2.php?id=11352906
任达华,http://www.gqds.xyz:35555/tv/hy2.php?id=11352883#https://bd.hls.huya.com/src/1449597183-1449597183-6225972493358727168-2847687548-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352884
霸王花+皇家师姐,http://www.gqds.xyz:35555/tv/hy2.php?id=11352909#https://bd.hls.huya.com/src/1423782080-1423782080-6115097470230855680-2847687616-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352910
盗墓系列,http://www.gqds.xyz:35555/tv/hy2.php?id=11352913
金庸电影,http://www.gqds.xyz:35555/tv/hy2.php?id=11352897#https://bd.hls.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352899
黑帮系列,http://www.gqds.xyz:35555/tv/hy2.php?id=11336719#https://bd.hls.huya.com/src/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1-imgplus.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11336725
黑帮片,http://www.gqds.xyz:35555/tv/hy2.php?id=11342419
喜剧片,http://www.gqds.xyz:35555/tv/hy2.php?id=11602044
赌片,http://www.gqds.xyz:35555/tv/hy2.php?id=11342399
动作片,http://www.gqds.xyz:35555/tv/hy2.php?id=11602077
灾难片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352871#https://bd.hls.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352872
飞车片,http://www.gqds.xyz:35555/tv/hy2.php?id=11279247
警匪片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352886
血滴子,http://www.gqds.xyz:35555/tv/hy2.php?id=11602036
功夫片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352941
犯罪片,http://www.gqds.xyz:35555/tv/hy2.php?id=22295876
悬疑片,http://www.gqds.xyz:35555/tv/hy2.php?id=22907034
武侠片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352897
科幻片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352965
恐怖片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352958
红色经典,http://www.gqds.xyz:35555/tv/hy2.php?id=11602076
搞笑喜剧,http://www.gqds.xyz:35555/tv/hy2.php?id=11352894
港产搞笑,http://www.gqds.xyz:35555/tv/hy2.php?id=11342427#https://bd.hls.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342424
高智商犯罪,http://www.gqds.xyz:35555/tv/hy2.php?id=11352962
开心鬼,http://www.gqds.xyz:35555/tv/hy2.php?id=11342388#https://bd.hls.huya.com/src/1448686638-1448686638-6222061732362190848-2789253842-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342390
五福星系列,http://www.gqds.xyz:35555/tv/hy2.php?id=11282233#https://bd.hls.huya.com/src/29169025-2686220040-11537227221659811840-2713685416-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11336571
国产动作,http://www.gqds.xyz:35555/tv/hy2.php?id=11352869
女神系列,http://www.gqds.xyz:35555/tv/hy2.php?id=11336571#https://bd.hls.huya.com/src/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11336572
港片女神,http://www.gqds.xyz:35555/tv/hy2.php?id=11342429#https://bd.hls.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342430
最佳搭档,http://www.gqds.xyz:35555/tv/hy2.php?id=11342397#https://bd.hls.huya.com/src/1448738224-1448738224-6222283292545122304-2789253866-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342398
国产动作大片,http://www.gqds.xyz:35555/tv/hy2.php?id=
11352869#https://bd.hls.huya.com/src/1423782021-1423782021-6115097216827785216-2847687498-10057-A-0-1-imgplus.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352871
优秀片,http://www.gqds.xyz:35555/tv/hy2.php?id=11602067
美食记录片,http://www.gqds.xyz:35555/tv/hy2.php?id=11352955
蜡笔小新,http://www.gqds.xyz:35555/tv/hy2.php?id=11352970#https://bd.hls.huya.com/src/94525224-2503194318-10751137731343024128-2847699212-10057-A-0-1-imgplus.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352973
黑猫警长,http://www.gqds.xyz:35555/tv/hy2.php?id=11352974
各国赌片,https://bd.hls.huya.com/src/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342400
经典电视剧,#genre#
亮剑,http://www.gqds.xyz:35555/tv/hy2.php?id=11342434
血色浪漫,http://www.gqds.xyz:35555/tv/hy2.php?id=11602055#https://bd.hls.huya.com/src/1524434107-1524434107-6547394634471964672-3048991670-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11602058
康熙王朝,http://www.gqds.xyz:35555/tv/hy2.php?id=11602072#https://bd.hls.huya.com/src/29141112-2691519968-11559990239090966528-3049003118-10057-A-0-1-imgplus.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11602072
少年包青天,http://www.gqds.xyz:35555/tv/hy2.php?id=11342393#https://bd.hls.huya.com/src/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342394
大染坊,http://www.gqds.xyz:35555/tv/hy2.php?id=11352905#https://bd.hls.huya.com/src/1423782076-1423782076-6115097453050986496-2847687608-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn11352907
汉武大帝,http://www.gqds.xyz:35555/tv/hy2.php?id=11336726
铁齿铜牙纪晓岚,http://www.gqds.xyz:35555/tv/hy2.php?id=11342396#https://bd.hls.huya.com/src/1394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1-imgplus.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342397
士兵突击,http://www.gqds.xyz:35555/tv/hy2.php?id=11342430#https://bd.hls.huya.com/src/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342432
小李飞刀,http://www.gqds.xyz:35555/tv/hy2.php?id=11352875
大宋提刑官,http://www.gqds.xyz:35555/tv/hy2.php?id=11279251#https://bd.hls.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11282233
水浒传98版,http://www.gqds.xyz:35555/tv/hy2.php?id=11352892
新水浒,http://www.gqds.xyz:35555/tv/hy2.php?id=11342384#https://bd.hls.huya.com/src/30765679-2523417567-10837995924416888832-2789253832-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342385
三国演义,http://www.gqds.xyz:35555/tv/hy2.php?id=11602081
新三国,http://www.gqds.xyz:35555/tv/hy2.php?id=11352944
西游记,http://www.gqds.xyz:35555/tv/hy2.php?id=11602031
大秦帝国-崛起,http://www.gqds.xyz:35555/tv/hy2.php?id=11342438
大秦帝国-商鞅,http://www.gqds.xyz:35555/tv/hy2.php?id=11352918#https://bd.hls.huya.com/src/1423782093-1423782093-6115097526065430528-2847687642-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352920
状王宋世杰,http://www.gqds.xyz:35555/tv/hy2.php?id=11352953
走向民主,http://www.gqds.xyz:35555/tv/hy2.php?id=11342439
封神榜tvb,http://www.gqds.xyz:35555/tv/hy2.php?id=11342404#https://bd.hls.huya.com/src/1250011-1250011-5368756364640256-2789253886-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342412
倚天屠龙记（苏有朋）,http://www.gqds.xyz:35555/tv/hy2.php?id=11342403#https://bd.hls.huya.com/src/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342404
我的团长我的团,http://www.gqds.xyz:35555/tv/hy2.php?id=11342416#https://bd.hls.huya.com/src/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342417
康熙微服私访记,http://www.gqds.xyz:35555/tv/hy2.php?id=11342418#https://bd.hls.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11342420
中国特警,http://www.gqds.xyz:35555/tv/hy2.php?id=11352959
大明天子,http://www.gqds.xyz:35555/tv/hy2.php?id=11352960
僵尸道长,http://www.gqds.xyz:35555/tv/hy2.php?id=
11352963#https://bd.hls.huya.com/src/1449580415-1449580415-6225900475347107840-2847699190-10057-A-0-1.m3u8?wsTime&www.dszbdq.cn?wsTime&www.dszbdq.cn
11352964
芈月传,http://www.gqds.xyz:35555/tv/hy2.php?id=11352975
人间正道是沧桑,http://www.gqds.xyz:35555/tv/hy2.php?id=11352979
武林外传,http://www.gqds.xyz:35555/tv/hy2.php?id=11352915
影视直播,#genre#

黄金剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625155140

军旅剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625643517

精品国产,http://mtv.jdvip.win/tv/mgutv.php?id=625574378

乡村爱情,http://mtv.jdvip.win/tv/mgutv.php?id=625774662

激情夜场,http://mtv.jdvip.win/tv/mgutv.php?id=625188208

红色谍战,http://mtv.jdvip.win/tv/mgutv.php?id=634274665

每日科幻,http://mtv.jdvip.win/tv/mgutv.php?id=625204865

星驰影院,http://mtv.jdvip.win/tv/mgutv.php?id=623338112

追剧少女,http://mtv.jdvip.win/tv/mgutv.php?id=617432318

怀旧老片,http://mtv.jdvip.win/tv/mgutv.php?id=621640582

武侠剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198822

动漫剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198751

假期剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198692

经典频道,http://mtv.jdvip.win/tv/mgutv.php?id=625542369

精品剧场,http://mtv.jdvip.win/tv/mgutv.php?id=615810094
四大名著,http://mtv.jdvip.win/tv/mgutv.php?id=625498432

东方电影,http://mtv.jdvip.win/tv/mgutv.php?id=623674834

经典放映,http://mtv.jdvip.win/tv/mgutv.php?id=626157533

射雕剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625681367

立面青天,http://mtv.jdvip.win/tv/mgutv.php?id=625521420

金庸频道,http://mtv.jdvip.win/tv/mgutv.php?id=625774640

戏骨剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625526423

华视爆劲,http://mtv.jdvip.win/tv/mgutv.php?id=624999147

笑傲江湖,http://mtv.jdvip.win/tv/mgutv.php?id=625759558

新鹿鼎记,http://mtv.jdvip.win/tv/mgutv.php?id=625681368

刘涛作品,http://mtv.jdvip.win/tv/mgutv.php?id=625514969

天龙八部,http://mtv.jdvip.win/tv/mgutv.php?id=625703337

盗墓方法,http://mtv.jdvip.win/tv/mgutv.php?id=625525181

德华作品,http://mtv.jdvip.win/tv/mgutv.php?id=659315648

TVB剧场,http://mtv.jdvip.win/tv/mgutv.php?id=631354620

吴京剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625681368

少林剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625526423

喜剧联盟,http://mtv.jdvip.win/tv/mgutv.php?id=637444830

情感剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625574378

热播剧场,http://mtv.jdvip.win/tv/mgutv.php?id=629943613

高清频道,http://mtv.jdvip.win/tv/mgutv.php?id=629943678

僵尸剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627033504

抗战老片,http://mtv.jdvip.win/tv/mgutv.php?id=625542372

高分电影,http://mtv.jdvip.win/tv/mgutv.php?id=627198191

国际剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625542365

新狄仁杰,http://mtv.jdvip.win/tv/mgutv.php?id=625574493

新片放映,http://mtv.jdvip.win/tv/mgutv.php?id=619495952

暑假剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198610

热剧连播,http://mtv.jdvip.win/tv/mgutv.php?id=629943613

高清大片,http://mtv.jdvip.win/tv/mgutv.php?id=629943678

悬疑推理剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625574493

热剧联播,http://mtv.jdvip.win/tv/mgutv.php?id=629943613

武侠剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198822

电影频道,http://mtv.jdvip.win/tv/mgutv.php?id=627198191

四大名著剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625498431

破案现场,http://mtv.jdvip.win/tv/mgutv.php?id=627033503

新片放映厅,http://mtv.jdvip.win/tv/mgutv.php?id=619495952

最强综艺趴,http://mtv.jdvip.win/tv/mgutv.php?id=629942228

怀旧经典,#genre#
TVB功夫台,http://dlhls-cdn-mp.zhanqi.tv/zqlive/301200_QSU3A.m3u8

TVB港剧二台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/123407_XhQs9.m3u8

齐影视神话,https://dlhls-cdn-mp.zhanqi.tv//zqlive/301380_7iiSB.m3u8

齐影视神话,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301380_7iiSB.m3u8

齐影视电视剧,https://dlhls-cdn-mp.zhanqi.tv//zqlive/295803_fLcJv.m3u8

齐影视电视剧,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295803_fLcJv.m3u8

齐影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301058_gdi2V.m3u8

齐影视电影台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301058_gdi2V.m3u8

齐影视音乐频道,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301168_S9PFz.m3u8
武侠神剧,https://cn-zjwz-dx-live-04.bilivideo.com/live-bvc/391569/live_21183636_1123140.m3u8

齐影视1,https://dlhls-cdn-mp.zhanqi.tv/zqlive/300450_H4Bs3.m3u8

星光影视2,https://dlhls-cdn-mp.zhanqi.tv/zqlive/299458_Av0vD.m3u8

周口影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/80918_cr4oy.m3u8

淮阳影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/199301_y2bWG.m3u8
KiD
影院,http://111.0.93.5/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/index.m3u8?fmt=ts2hls

邵氏,https://dlhls-cdn-mp.zhanqi.tv/zqlive/300610_75vRc.m3u8
怀旧经典,https://dlhls-cdn-mp.zhanqi.tv/zqlive/295519_JkFS8.m3u8
明星专场,#genre#
沈腾,http://520574.xyz/dl/youku.php?id=8026514
黎明,http://520574.xyz/dl/youku.php?id=8028239
电影,http://520574.xyz/dl/youku.php?id=8019693
优酷-喜剧,https://520574.xyz/dl/youku.php?id=8022309
郭富城,http://520574.xyz/dl/youku.php?id=8027876
站到底,http://520574.xyz/dl/youku.php?id=8019585
警匪电影,http://520574.xyz/dl/youku.php?id=8019691
末世硬核,http://520574.xyz/dl/youku.php?id=8019690
周润发,http://520574.xyz/dl/youku.php?id=8019007
奥斯卡经典,http://520574.xyz/dl/youku.php?id=8018655
酷影厅,http://520574.xyz/dl/youku.php?id=8032841
粤语片,http://520574.xyz/dl/youku.php?id=8019006
香港经典,http://520574.xyz/dl/youku.php?id=8019324
张学友,http://520574.xyz/dl/youku.php?id=8027929
经典校园,http://520574.xyz/dl/youku.php?id=8018659
汪汪队立大功,http://520574.xyz/dl/youku.php?id=8022353
宝宝巴士,http://520574.xyz/dl/youku.php?id=8019315
平博士密码,http://520574.xyz/dl/youku.php?id=8035323
杨幂,http://103.45.177.230/live/iqy.php?id=380717822
杨紫,http://103.45.177.230/live/iqy.php?id=380222522
靳东,http://103.45.177.230/live/iqy.php?id=380718222
聂远,http://103.45.177.230/live/iqy.php?id=401310122
王凯,http://103.45.177.230/live/iqy.php?id=380718022
唐嫣,http://103.45.177.230/live/iqy.php?id=380718422
胡歌,http://103.45.177.230/live/iqy.php?id=380716422
倪大红,http://103.45.177.230/live/iqy.php?id=380718622
赵丽颖,http://103.45.177.230/live/iqy.php?id=380666422
朱亚文,http://103.45.177.230/live/iqy.php?id=380716822
张嘉译,http://103.45.177.230/live/iqy.php?id=380666222
郭德纲,http://103.45.177.230/live/iqy.php?id=380207322
东方卫视,http://103.45.177.230/live/iqy.php?id=380165322
江苏卫视,http://103.45.177.230/live/iqy.php?id=380175922
湖南卫视,http://103.45.177.230/live/iqy.php?id=380138522
浙江卫视,http://103.45.177.230/live/iqy.php?id=380115422
收视冠军,http://103.45.177.230/live/iqy.php?id=380128522
怀旧剧场,http://103.45.177.230/live/iqy.php?id=401310322
经典重温,http://103.45.177.230/live/iqy.php?id=380115222
华语院线,http://103.45.177.230/live/iqy.php?id=380718822
温情影院,http://103.45.177.230/live/iqy.php?id=380229022
家庭剧场,http://103.45.177.230/live/iqy.php?id=380114922
青春剧场,http://103.45.177.230/live/iqy.php?id=380216122
情景喜剧,http://103.45.177.230/live/iqy.php?id=380115022
老年剧场,http://103.45.177.230/live/iqy.php?id=380720622
小说改编,http://103.45.177.230/live/iqy.php?id=380721022
抗战剧场,http://103.45.177.230/live/iqy.php?id=380215422
婚姻剧场,http://103.45.177.230/live/iqy.php?id=380720822
票房收割机,http://103.45.177.230/live/iqy.php?id=380173822
惊悚午夜场,http://103.45.177.230/live/iqy.php?id=380174022
权谋剧场,http://103.45.177.230/live/iqy.php?id=380721222
城乡生活,http://103.45.177.230/live/iqy.php?id=380720022
军旅剧场,http://103.45.177.230/live/iqy.php?id=380115122
老剧超清修复,http://103.45.177.230/live/iqy.php?id=380717422
老戏骨飙戏,http://103.45.177.230/live/iqy.php?id=380720222
仙侠玄幻,http://103.45.177.230/live/iqy.php?id=380176122
豆瓣高分,http://103.45.177.230/live/iqy.php?id=380173922
日韩院线,http://103.45.177.230/live/iqy.php?id=401310522
周末影院,http://103.45.177.230/live/iqy.php?id=380228922
动作电影,http://103.45.177.230/live/iqy.php?id=380173422
经典港片,http://103.45.177.230/live/iqy.php?id=380173722
谍战剧场,http://103.45.177.230/live/iqy.php?id=380215722
国剧修复,http://103.45.177.230/live/iqy.php?id=380717622
电影大片,http://103.45.177.230/live/iqy.php?id=380187322
央视大剧,http://103.45.177.230/live/iqy.php?id=380228822
爆笑精选,http://103.45.177.230/live/iqy.php?id=380192122
热播电视剧,http://103.45.177.230/live/iqy.php?id=380185322
口碑年代剧,http://103.45.177.230/live/iqy.php?id=380719822
历史秘闻,http://103.45.177.230/live/iqy.php?id=380115922
宫廷正剧,http://103.45.177.230/live/iqy.php?id=380115322
人文社会,http://103.45.177.230/live/iqy.php?id=380116022
文化奇谈,http://103.45.177.230/live/iqy.php?id=380207122
经典纪实,http://103.45.177.230/live/iqy.php?id=380722222
科技前线,http://103.45.177.230/live/iqy.php?id=380121622
科学探索,http://103.45.177.230/live/iqy.php?id=380115722
粤语原声,http://103.45.177.230/live/iqy.php?id=380719622
戏曲,http://103.45.177.230/live/iqy.php?id=380229122
真人秀,http://103.45.177.230/live/iqy.php?id=380191822
广场舞大全,http://103.45.177.230/live/iqy.php?id=380186322
王牌对王牌,http://103.45.177.230/live/iqy.php?id=380228622
脱口秀,http://103.45.177.230/live/iqy.php?id=380189522
金牌调解,http://103.45.177.230/live/iqy.php?id=401311322
旅游攻略,http://103.45.177.230/live/iqy.php?id=380121122
军事观察,http://103.45.177.230/live/iqy.php?id=380121222
怀旧动画,http://103.45.177.230/live/iqy.php?id=380176422
爱情保卫战,http://103.45.177.230/live/iqy.php?id=380191922
情感调解,http://103.45.177.230/live/iqy.php?id=380115522
天骐播客,http://103.45.177.230/live/iqy.php?id=380186622
宠物台,http://103.45.177.230/live/iqy.php?id=400300122
下饭频道,http://103.45.177.230/live/iqy.php?id=380121722
奇妙世界,http://103.45.177.230/live/iqy.php?id=380121322
重磅综艺,http://103.45.177.230/live/iqy.php?id=380189322
美食厨房,http://103.45.177.230/live/iqy.php?id=380187022
纪录片,http://103.45.177.230/live/iqy.php?id=380662622
相亲选秀,http://103.45.177.230/live/iqy.php?id=380115622
养生堂,http://103.45.177.230/live/iqy.php?id=380216222
第三调解室,http://103.45.177.230/live/iqy.php?id=380722622
自然地理,http://103.45.177.230/live/iqy.php?id=380115822
奔跑吧,http://103.45.177.230/live/iqy.php?id=380716022
我的世界,http://103.45.177.230/live/iqy.php?id=380124922
绝地求生,http://103.45.177.230/live/iqy.php?id=380192022
英雄联盟,http://103.45.177.230/live/iqy.php?id=380124822
康熙王朝,http://103.45.177.230/live/iqy.php?id=380715822
武林外传,http://103.45.177.230/live/iqy.php?id=380176022
炊事班的故事,http://103.45.177.230/live/iqy.php?id=380158222
办公室故事,http://103.45.177.230/live/iqy.php?id=380719422
我和我的祖国,http://103.45.177.230/live/iqy.php?id=380714422
宰相刘罗锅,http://103.45.177.230/live/iqy.php?id=380717022
纪晓岚,http://103.45.177.230/live/iqy.php?id=380715022
我的前半生,http://103.45.177.230/live/iqy.php?id=380715622
琅琊榜,http://103.45.177.230/live/iqy.php?id=380215922
特种兵,http://103.45.177.230/live/iqy.php?id=380719222
伪装者,http://103.45.177.230/live/iqy.php?id=380715422
神探狄仁杰,http://103.45.177.230/live/iqy.php?id=380714822
医院故事,http://103.45.177.230/live/iqy.php?id=380719022
家有儿女,http://103.45.177.230/live/iqy.php?id=380717222
悠然小天,http://103.45.177.230/live/iqy.php?id=380206822
动画电影,http://103.45.177.230/live/iqy.php?id=380206422
童年经典,http://103.45.177.230/live/iqy.php?id=380183622
动画小天地,http://103.45.177.230/live/iqy.php?id=380206722
儿歌大全,http://103.45.177.230/live/iqy.php?id=380221922
英文儿歌,http://103.45.177.230/live/iqy.php?id=380221822
宝宝巴士,http://103.45.177.230/live/iqy.php?id=380222622
亲子小游戏,http://103.45.177.230/live/iqy.php?id=380191722
亲子启蒙,http://103.45.177.230/live/iqy.php?id=380185522
宝宝课堂,http://103.45.177.230/live/iqy.php?id=380186522
巧虎,http://103.45.177.230/live/iqy.php?id=380222922
玩具乐园,http://103.45.177.230/live/iqy.php?id=380185422
兔小贝儿歌,http://103.45.177.230/live/iqy.php?id=380222422
